ds,yhat,yhat_lower,yhat_upper
2016-10-14,1904.7311434781304,-785.9793649608024,4541.832138803268
2016-10-15,1510.1731244044013,-1303.8472098149048,4290.799959704876
2016-10-16,1705.970415302802,-1114.280655656166,4415.723253533922
2016-10-17,1937.415821375367,-932.2175824471076,4652.057506102545
2016-10-18,1386.878427488423,-1360.7894245953207,4233.944855082809
2016-10-20,1808.5519299178727,-993.1235203777927,4496.268774185278
2016-10-21,2131.707824189756,-678.4365567048085,4757.507430005299
2016-10-22,1800.5324424190037,-1117.6615785664285,4569.40786327459
2016-10-23,2056.5805952489495,-761.4424863348338,4955.276718122821
2016-10-24,2344.4006004903094,-551.3845178557195,5168.251993081522
2016-10-25,1845.6617350238653,-1038.476452212514,4680.032535975743
2016-10-27,2354.689598413007,-470.48830464985673,5191.84374322488
2016-10-28,2712.315748718711,-130.57953626935952,5362.1830091381
2016-10-29,2408.881556473232,-566.1754957118937,5043.311440157773
2016-10-30,2685.6101823079944,-104.98991271456443,5763.695800070358
2016-10-31,2986.8160390757484,341.45869813081555,5788.917609845515
2016-11-01,2494.0378364012386,-68.0504461599579,5219.584240525387
2016-11-03,2992.7294619511667,354.1303258870255,5625.164236322028
2016-11-04,3334.3440276818237,440.0785426747924,6169.407125556452
2016-11-05,3008.0437122652447,510.65313615792326,5824.624949087533
2016-11-06,3255.4674018788337,586.7898459677622,5799.317989445428
2016-11-07,3521.447789697657,771.851813152595,6359.218980762562
2016-11-08,2988.1376263314833,250.8204363744874,5667.90860358737
2016-11-09,2162.048131106691,-818.709160909845,4874.668456856847
2016-11-10,3392.7263068579114,754.0641631343043,6058.248544172131
2016-11-11,3682.388438074122,744.1551717322096,6480.516073497276
2016-11-12,3302.0397247581463,550.510307100404,5921.298286124959
2016-11-13,3494.2442162612306,818.4396935672834,6212.767833095447
2016-11-14,3704.7773325386006,849.3906886119473,6297.816220556498
2016-11-15,3116.734394451065,449.9924563656812,5870.130148097141
2016-11-16,2237.5510444121087,-644.4525067746587,4905.420442915944
2016-11-17,3417.6621965805707,619.3836721397784,6370.553379297264
2016-11-18,3660.1174133956306,810.1303222736658,6099.1569843727
2016-11-19,3236.6830142092713,475.70327844443096,5989.253290563335
2016-11-20,3390.5954862620233,666.3410802143087,6046.276757064961
2016-11-21,3568.1988411024286,587.0473858306274,6368.91636474878
2016-11-22,2953.039958481606,335.29933562625274,5695.628672340364
2016-11-23,2052.8776979716818,-817.8346120230643,4662.752797522328
2016-11-24,3218.3332108333457,304.36307141072024,5958.044652599168
2016-11-25,3452.499400643569,729.7337585516356,6360.805730504825
2016-11-26,3027.040114950182,318.9583153483059,5939.405721332042
2016-11-27,3184.9438061611154,402.80419643075123,5837.905078415652
2016-11-28,3372.1644036566718,479.5965920148834,6017.483479286026
2016-11-29,2771.723463717995,216.21869118453336,5646.335833292036
2016-11-30,1890.7293237985652,-925.1608526767044,4657.649215974568
2016-12-01,3079.040560301304,312.7007705791249,6044.577922721625
2016-12-02,3338.8914850939746,748.1586796515668,6019.532703353722
2016-12-03,2941.0099727870643,85.5887651254397,5721.708168895002
2016-12-04,3127.3919936118346,310.4672820850168,5756.668888037613
2016-12-05,3342.9651644696496,507.0843184691618,5907.554963435789
2016-12-06,2769.7148973016747,261.41104412163503,5488.92555244253
2016-12-08,3123.882814271705,540.8476491092883,5995.290308034795
2016-12-09,3401.495965444894,704.2623865854083,6101.597921737281
2016-12-10,3016.4671941616266,375.44065063024277,5782.333171447884
2016-12-11,3210.0742714836015,443.2627314961531,6019.035230114314
2016-12-12,3426.6568049175703,742.8876444776889,6032.4642079793275
2016-12-13,2847.7596233404524,119.50832885023415,5648.4076983924715
2016-12-14,1979.1907852652303,-786.3388699899003,4723.867590531468
2016-12-15,3169.7205204387296,591.9042219116739,5758.891131559577
2016-12-16,3420.7379062319433,673.2437548075668,6088.513963827379
2016-12-17,3002.394716995216,289.7157324336043,5928.416329171333
2016-12-18,3156.4000713052696,609.4417669266062,6058.943138907317
2016-12-19,3327.697564944019,472.46769472164374,6101.500971013824
2016-12-20,2698.5979885849792,116.27457424729931,5453.524564228415
2016-12-22,2909.1828444537623,330.8068796224187,5616.986491940625
2016-12-23,3101.2157604135373,405.98080148180196,6038.611402483433
2016-12-24,2623.3015415705104,-90.58910140499565,5200.3331624829425
2016-12-25,2718.4308723389495,132.1543942672711,5627.0769548566595
2016-12-26,2832.852368131169,263.69104114324347,5527.588371127027
2016-12-27,2150.1742160494655,-464.98210820471354,4832.190365587144
2016-12-29,2268.4592618718452,-509.53728092730734,5064.5666000669125
2016-12-30,2424.0492046413797,-373.89554603288894,5184.654815168564
2016-12-31,1917.4879813055534,-980.2270937968899,4534.190263166596
2017-01-01,1992.574614743661,-804.5916948495237,4572.674195448251
2017-01-02,2096.1904536019165,-722.0416817583952,4902.310378349491
2017-01-03,1412.3825856273274,-1225.9003481288378,4209.3111374123555
2017-01-06,1742.1401554006063,-1230.77654789973,4498.441508719745
2017-01-07,1273.2703110190032,-1424.556647742025,3955.654737853271
2017-01-08,1394.6878565401391,-1504.756790198747,4215.043868815244
2017-01-09,1552.4283271724833,-1355.855099850777,4133.114136984541
2017-01-12,1212.401638472628,-1595.914037808336,3889.048551769254
2017-01-13,1469.8698651284978,-1400.8946318111662,4264.107389701656
2017-01-14,1075.7349046612865,-1644.4969663261888,3698.987789720179
2017-01-15,1271.5892786659022,-1307.467877620601,3918.231163609794
2017-01-16,1501.8993740155688,-1161.3498770610188,4259.671240278042
2017-01-19,1353.3705868578795,-1457.9395424694567,3889.1245764189903
2017-01-20,1661.4095837229384,-1065.9859513562353,4337.5437738251885
2017-01-21,1309.3068421380722,-1371.267633568335,4086.0138898162495
2017-01-22,1537.7844241363148,-1161.2653898196181,4210.229666480516
2017-01-23,1790.6544397756431,-981.1160189446509,4370.441732388121
2017-01-24,1248.9735476043452,-1577.5395569330967,3917.599110310307
2017-01-26,1646.4552533200754,-1159.5604108168416,4141.936925582078
2017-01-27,1935.078875608497,-854.5339953416275,4432.4531310453585
2017-01-28,1553.8858136013607,-1497.351729307955,4274.510429773808
2017-01-29,1744.409765509465,-1055.3324482786254,4465.517301505737
2017-01-30,1951.492167463117,-471.50710961527966,4564.203821905774
2017-02-02,1635.973883002203,-1175.800540384079,4221.890451101034
2017-02-03,1861.227692782783,-775.9722134897689,4758.723374733666
2017-02-04,1416.2911814736126,-1165.7790290731682,4374.916698631749
2017-02-05,1544.410606618424,-1188.0268424350963,4340.721196683085
2017-02-06,1692.1222579397577,-1161.8625191111535,4259.044259898494
2017-02-09,1232.5410965561114,-1522.2088674536371,3973.7123876912574
2017-02-10,1425.775774243735,-1499.5730003516514,4407.894971649067
2017-02-11,958.7138586303594,-1837.745738465132,3846.9842549111872
2017-02-13,1222.994815209709,-1647.6089229882043,3906.1505298802867
2017-02-16,832.4915495681366,-1970.9708598376897,3606.8967197877732
2017-02-17,1071.1707812048194,-1736.07342325681,3821.5698259112146
2017-02-18,659.7365228053661,-2006.5388181950495,3297.448861307246
2017-02-19,841.2678571607114,-1644.1912961319229,3446.63183667726
2017-02-20,1061.6731009556565,-1496.7090818709353,3990.1814248451074
2017-02-21,503.79374204263877,-2312.6927689137005,3375.5381120100997
2017-02-23,923.0054545106964,-1717.6566014259727,3655.1117714038296
2017-02-24,1251.2171086242936,-1337.6917836182056,3859.5646974723836
2017-02-25,929.1526322118973,-1697.1877935419143,3690.246694230137
2017-02-26,1198.0869310271514,-1550.6053409803076,4046.868809248458
2017-02-28,1022.5255716587951,-1689.0256020488528,3588.723947432596
2017-03-02,1575.7957924554942,-936.6875135484873,4425.920608130672
2017-03-03,1957.1497636024746,-861.0117883815541,4685.715766351248
2017-03-04,1677.5165270417854,-1052.2389483693048,4226.102014750873
2017-03-05,1977.362750473683,-950.6081603441196,4511.4418075439235
2017-03-06,2300.2671711135604,-416.372209678302,4942.181724689018
2017-03-07,1827.0748742485732,-862.7032884734743,4421.618731084547
2017-03-08,1062.963762105001,-1691.984114614796,3995.1445932049023
2017-03-09,2356.1493645149094,-348.5922640552293,5077.781568885497
2017-03-10,2707.544720890547,66.18829902019925,5475.706452683726
2017-03-11,2386.904787648647,-216.57839550208507,5051.988529610449
2017-03-12,2635.6190980388064,-206.41498008325306,5397.1181333431205
2017-03-13,2898.384546290294,314.84681034977615,5578.483048062927
2017-03-14,2357.3316539730336,-218.3574025830123,4969.73342440388
2017-03-16,2733.3063805277643,299.36781399006446,5702.158620491182
2017-03-17,3002.573476869947,211.01507876216775,5799.549763422418
2017-03-18,2598.23241736167,-196.74332902391478,5476.314557524914
2017-03-19,2763.280844053874,4.580953017847942,5371.162897001172
2017-03-20,2943.979076796242,223.09995416046343,5771.6718341503265
2017-03-21,2323.9419952936355,-564.3053992890875,5197.108031819027
2017-03-23,2556.5518954688173,-99.9040337461788,5504.329549261388
2017-03-24,2763.7424976257994,46.303301002438495,5298.736807957942
2017-03-25,2304.9715859484736,-416.4458105267746,5145.167814048482
2017-03-26,2423.923524809965,-354.74964921046393,5241.270017316813
2017-03-27,2567.3360501633742,-159.90390157321767,5441.395159063889
2017-03-28,1919.087450038302,-851.8155124492723,4587.854531946459
2017-03-29,987.2003223750269,-1700.1689027554514,3441.4881413593366
2017-03-30,2122.4894822954197,-622.208273362884,4899.188182315248
2017-03-31,2328.172002405672,-394.1359297125227,4911.817200610685
2017-04-01,1875.9698987521454,-878.5601121596072,4499.104279750663
2017-04-02,2008.870028439817,-519.5243095668789,4924.750845022484
2017-04-03,2172.7736724617,-865.2428819012467,4757.092529395232
2017-04-04,1550.609533847113,-1298.8331933142413,4372.179399352505
2017-04-06,1818.765116547059,-876.5874076164861,4716.820875948097
2017-04-07,2060.9089368931404,-450.3938770084272,4920.767139372899
2017-04-08,1646.4053060454792,-1137.986506328776,4447.783193048113
2017-04-09,1817.1596285832356,-962.9732817263041,4633.707606993984
2017-04-10,2018.0507125478757,-772.9832259844289,4908.06534563144
2017-04-11,1431.0682908296515,-1230.4884797945954,3941.55233475359
2017-04-12,562.3662785044157,-2135.019569122248,3268.5967009936594
2017-04-13,1760.9580766668882,-1115.3848274067066,4546.068587493537
2017-04-14,2028.3707266036088,-784.8072970353948,4890.038034733819
2017-04-15,1634.7873583487033,-1067.50142833849,4405.133285742712
2017-04-16,1821.8415686077465,-774.0123215750884,4624.351941280156
2017-04-17,2034.2954301197396,-618.6591961730908,4960.581566337509
2017-04-20,1784.5407550664672,-788.0901670329257,4424.409916147866
2017-04-21,2046.321150248086,-665.1078995153055,4748.925420170252
2017-04-22,1643.8773711785077,-1228.3447808059782,4464.123928754504
2017-04-23,1819.46726812998,-905.657848993585,4739.403879688758
2017-04-24,2018.5400330710318,-669.2925690643021,4804.924284988391
2017-04-25,1423.848473849399,-1454.03367457827,4119.265128839357
2017-04-26,542.4723845404928,-2135.788778982624,3477.480108954847
2017-04-27,1724.4802613942077,-1096.0151632182613,4505.744173174592
2017-04-28,1972.5471869710052,-551.3590162994967,4748.1000249642375
2017-04-29,1558.059395891363,-1198.9632500969512,4257.713027813747
2017-04-30,1723.8702470728924,-922.0557899080663,4505.082141491651
2017-05-01,1915.940384669923,-731.9439074096192,4498.076581386158
2017-05-02,1317.4362451582856,-1451.8666619016647,4020.4576887184985
2017-05-03,435.7427753077393,-2243.6381420786865,3129.2268004247694
2017-05-04,1621.1178416918087,-1034.324128576867,4259.122213947605
2017-05-05,1876.3062877884286,-820.4329031512386,4596.196751758612
2017-05-06,1472.644185769657,-1167.9247862948325,4058.988546844362
2017-05-07,1652.8179430592813,-1177.7746333744767,4354.93168758154
2017-05-08,1862.5108859607699,-955.865204672573,4418.721319804699
2017-05-09,1284.51122935791,-1471.075459898198,3954.071165454647
2017-05-11,1635.9047775039517,-952.0167763650296,4436.629915956827
2017-05-12,1917.1604109398304,-745.2953085853607,4811.026865707721
2017-05-13,1540.2006666537654,-1142.7901813196704,4272.730581322048
2017-05-14,1747.0510356435016,-803.1402538813326,4494.276633928478
2017-05-15,1982.731127882852,-550.5429080253288,4668.126742937912
2017-05-16,1429.381245246394,-1251.4454382486033,4321.171974168501
2017-05-18,1823.6554119044695,-847.4479608270559,4441.276096199137
2017-05-19,2122.079032772562,-501.12246322624657,4869.79364585855
2017-05-20,1758.851947374752,-895.7610795419137,4580.899419363279
2017-05-21,1975.6672811746494,-593.9342204075787,4716.959280265324
2017-05-22,2217.3085643202703,-421.4279402778893,4909.37854334018
2017-05-23,1665.7813219828813,-1115.4912534271864,4499.336269743609
2017-05-25,2051.2624380250422,-587.8146159183254,4637.4979953626025
2017-05-26,2339.3121830007876,-322.79187074100366,5106.299945403333
2017-05-27,1962.0465469097846,-757.2450007529374,4721.32346023413
2017-05-28,2161.5063739514653,-676.2736638745832,4817.643731090005
2017-05-29,2382.8964980780606,-277.8834779344017,5131.217831091398
2017-05-30,1808.704829631026,-979.0062848754771,4502.078768613503
2017-06-01,2143.7679692578217,-475.70294697726735,4869.240219858472
2017-06-02,2405.2050133940725,-173.46601330287277,5025.310725131495
2017-06-03,2001.1642974022068,-718.992914929956,4840.5438583859295
2017-06-04,2174.253576717282,-446.29045938962963,4878.948584218107
2017-06-05,2370.21673857681,-427.03045492543873,4990.368485832729
2017-06-06,1772.0397339703259,-736.8825560870695,4550.00178534714
2017-06-08,2065.176032322435,-794.7324956103469,4940.986122563519
2017-06-09,2309.3668620311237,-441.65031198870116,5185.231287029567
2017-06-10,1890.8986337738893,-1041.4444047901407,4415.298221838957
2017-06-11,2052.5361047388205,-965.5158665957209,4758.997450416595
2017-06-12,2240.099701153918,-550.534440861982,4947.306072430639
2017-06-13,1636.5726812963544,-973.4019819769517,4322.386111546165
2017-06-15,1927.7731515218293,-673.9895628509869,4670.379999265149
2017-06-16,2175.017183557437,-422.85582522074185,4907.148387966025
2017-06-17,1761.9457183975173,-996.2862034906874,4626.533228460004
2017-06-18,1931.0125917830835,-802.2222843147543,4783.505885397248
2017-06-19,2127.69375676636,-651.4899083608352,4926.100572028711
2017-06-20,1534.605870475094,-1071.8100868756187,4428.254741826866
2017-06-21,658.5406465741676,-2027.726614772231,3175.741338273069
2017-06-22,1849.141763958637,-921.4858495100951,4798.824921412816
2017-06-24,1707.4875455061867,-1055.315216735008,4492.785902322901
2017-06-25,1888.122191343494,-739.5774136294423,4590.582453702841
2017-06-26,2095.648905562474,-514.201004270901,4791.171543163771
2017-06-27,1512.456648779832,-1159.7518380451552,4160.899651809376
2017-06-29,1843.2728072333716,-878.7705063394276,4410.804881200483
2017-06-30,2108.857844643014,-602.5682651357375,4925.526474086394
2017-07-01,1712.6404122208319,-1004.9994758810399,4418.615471011207
2017-07-02,1896.7919062547348,-789.5217308899008,4564.865310482201
2017-07-03,2106.59033336931,-537.1905752139135,4903.42269150355
2017-07-05,657.402340158555,-2245.8313768438106,3278.494711822682
2017-07-06,1854.8712096885495,-902.5247549248575,4454.946207405016
2017-07-07,2119.1995265197575,-689.4405821108377,4631.109758374833
2017-07-08,1721.3180476582038,-989.4468341475168,4428.827488361199
2017-07-09,1903.6042821496426,-855.1450196031686,4658.918782239922
2017-07-10,2111.536091890057,-737.2054684339471,4959.790192470526
2017-07-11,1527.8034881057001,-1220.5716587330398,4206.523108264382
2017-07-12,659.3341589925167,-1988.9916703358151,3287.5600921734213
2017-07-13,1855.9599047474935,-701.7012745052469,4809.238540554792
2017-07-14,2120.0416632554025,-585.2578343860423,4865.651465288623
2017-07-15,1722.5834385029457,-928.2459145453209,4531.254869882813
2017-07-16,1905.9995987226762,-870.3532388183958,4545.806072502691
2017-07-17,2115.7680191754457,-526.8610545574957,4905.977074908662
2017-07-18,1534.5428784546948,-1249.5361355887603,4205.2714134883945
2017-07-20,1869.4199649534444,-768.0588655326768,4687.366591713172
2017-07-21,2137.492094521043,-840.2969261504956,5042.361389736396
2017-07-22,1744.2601740802352,-799.5241774655743,4366.314160250979
2017-07-23,1931.983434356629,-780.3688360826767,4751.650119910234
2017-07-24,2145.979471176066,-580.3771001980616,4874.849216449742
2017-07-25,1568.7445099366278,-1290.2155488905744,4337.647431318905
2017-07-26,706.9888273004715,-2159.229270298084,3306.056139727083
2017-07-27,1910.314143222116,-835.0670211772778,4649.714575857418
2017-07-28,2180.850267615034,-699.2722304764147,5111.439961263234
2017-07-29,1789.3808922010599,-1073.4537156763154,4537.363901661832
2017-07-30,1978.1225638069109,-736.6193440730385,4568.795492260982
2017-07-31,2192.388888273677,-449.61602581103705,5003.416912064937
2017-08-01,1614.7133664071391,-1016.463803988792,4313.838266497862
2017-08-03,1953.6302054033727,-847.7127439864802,4697.1270185524245
2017-08-04,2222.2379223966327,-391.6500289083603,4979.873406852569
2017-08-05,1828.6917944345369,-1272.3963569029684,4459.446204701889
2017-08-06,2015.4395699273891,-735.8735770887115,4754.380722091817
2017-08-07,2228.052266218551,-422.24418063713847,5108.896241719674
2017-08-10,1989.1852591080738,-632.3077731958551,4692.277207106438
2017-08-11,2260.33068914688,-311.73984082038186,4897.309853964453
2017-08-12,1871.06486568555,-840.6318394702906,4608.555774014053
2017-08-13,2064.0757466502887,-569.2300021221762,4782.622014681981
2017-08-14,2285.139643520613,-560.7228659015316,4967.2927794567895
2017-08-15,1717.2285085061658,-1031.9020793825564,4392.992227333363
2017-08-16,867.5308976207295,-1759.5398033006045,3301.62434148142
2017-08-17,2086.1138115308663,-565.9390091663772,4697.780426464387
2017-08-18,2375.5431290921433,-238.54011579412222,4904.021841581384
2017-08-19,2006.9929841281362,-718.6861372040736,4805.992788526055
2017-08-20,2223.0085982062174,-515.2570926841155,4932.370108484026
2017-08-21,2469.1550975678997,-356.38273039937565,5427.25251389845
2017-08-22,1928.1261836483886,-702.2200787107424,4786.519538574208
2017-08-23,1106.7682090127366,-1718.8930159975223,4025.7568696373974
2017-08-24,2354.7468105147514,-532.751703071763,5200.926354762164
2017-08-25,2674.1737205334002,-14.068917372860007,5461.650515150543
2017-08-26,2335.7239711603447,-369.546387559618,4990.500690196894
2017-08-27,2581.4078309115303,-140.69069930188277,5288.927704695547
2017-08-28,2856.2297961345525,76.8552061622614,5553.480978725809
2017-08-29,2342.308273660977,-386.8063300366837,5002.478434544954
2017-08-31,2816.134851331868,113.77085404138569,5576.332289313685
2017-09-01,3154.542081438716,415.35381315418914,5758.068673790711
2017-09-02,2831.29177793595,156.1757717251945,5604.402796753229
2017-09-03,3087.921760857718,361.2688161379238,5835.200175702708
2017-09-04,3369.018303128648,391.86195836199045,5931.312064834578
2017-09-05,2856.345307674288,204.65125906559754,5394.821234777271
2017-09-07,3316.539846210763,531.3619088389827,6168.261824791888
2017-09-08,3639.7438970219973,1083.0271486411627,6469.276073173379
2017-09-09,3295.628400903723,391.07205805594333,5938.522142560588
2017-09-10,3525.7906857951666,771.9828863925205,6337.780084638106
2017-09-11,3774.9673558338686,1167.5437670374265,6403.475887190445
2017-09-12,3225.1622168059625,468.0867905786794,5804.82218336788
2017-09-13,2382.687355729877,-198.66207706243225,5226.072203155343
2017-09-14,3596.8441650089917,808.6542852966015,6495.147591189428
2017-09-15,3869.5616292238433,1364.6308617210248,6703.291237618927
2017-09-16,3471.521851089369,701.4798795702469,6332.902787246791
2017-09-17,3644.9369863374177,944.2586448074516,6355.904962208677
2017-09-18,3835.20981092409,1239.045048027838,6602.344666415047
2017-09-19,3225.0515296178523,345.80825422040004,6020.67388958491
2017-09-20,2321.5121669257164,-479.80458919632633,5000.699246109049
2017-09-21,3474.6505348326455,688.3023159766491,6217.674314254056
2017-09-22,3687.161297007535,1086.9095508733762,6258.994555576909
2017-09-23,3230.48930068148,496.8937382687133,6186.506800499833
2017-09-24,3347.5955298759936,618.550263807379,6010.851925310079
2017-09-25,3484.6070729226785,812.8767586852342,6040.846310048665
2017-09-26,2824.924865928146,54.66897607165798,5639.080343181125
2017-09-28,2989.2185069559405,208.286913050351,5784.9178711215345
2017-09-29,3167.073814389221,486.50876679929974,5775.465977144736
2017-09-30,2681.7211480466835,167.70653522731553,5337.514816602491
2017-10-01,2776.514251463992,65.75403220115884,5444.214916762003
2017-10-02,2897.8952696393408,51.69051564228279,5426.0111926722375
2017-10-03,2229.4987671487306,-344.8867593391211,5037.284013804131
2017-10-04,1279.1700426964333,-1383.5545585947755,4103.185164040124
2017-10-05,2397.624836153541,-486.74699204400684,5117.176976298986
2017-10-06,2588.0680180735058,-30.015980910166757,5409.089828406032
2017-10-07,2122.301474995733,-825.4899654508898,5041.84618783899
2017-10-08,2243.4855605907605,-557.9424856704306,4983.093335435964
2017-10-09,2397.7865000619386,-411.5389050629856,5246.485535013238
2017-10-10,1768.4834851864532,-899.3007491977999,4783.820590138718
2017-10-12,2031.522699182853,-553.8984704157656,4713.260942573876
2017-10-13,2276.7165931450963,-604.9663562290791,4980.727978782111
2017-10-14,1869.7480439960468,-933.4986155161906,4532.0679166670625
2017-10-15,2053.0985759570876,-673.4643041947845,4821.955203400684
2017-10-16,2272.2106464285694,-462.14860630903,4917.247102493725
2017-10-17,1709.6028085983805,-762.0126340623352,4633.208758053162
2017-10-19,2108.509821084796,-660.3697210486399,5027.502959336499
2017-10-20,2421.2507220386133,-474.3111408068096,4988.1325832389
2017-10-21,2080.481496548952,-649.8195263683963,4720.192689954529
2017-10-22,2327.877044093176,-198.20496904038708,5185.977493683821
2017-10-23,2608.094231958468,-84.26234458174201,5229.00769740735
2017-10-24,2102.897589044624,-546.3968289679304,4992.587608600646
2017-10-26,2602.749834029879,-165.2885697248758,5289.306976122224
2017-10-27,2957.768160466644,150.49395912704017,5662.4078674053235
2017-10-28,2653.0888165606025,-38.77228809256374,5408.949828656825
2017-10-29,2929.942589436555,183.70025274153062,5664.091187332787
2017-10-30,3232.6312818459555,505.193827786099,6077.897043340909
2017-10-31,2742.6605061312653,-23.48337797876981,5556.759864645024
2017-11-01,1965.7869467245607,-614.2431472674288,4613.3072219753785
2017-11-02,3250.7067860946127,429.3657696369914,5916.322336292018
2017-11-03,3598.7024733738226,851.0599420754945,6355.296010259125
2017-11-04,3279.777633262245,716.7158601949235,5999.976976529901
2017-11-05,3535.444070151718,871.7313347422407,6320.973658866135
2017-11-06,3810.3928461017267,1115.807256546424,6663.111846398577
2017-11-07,3286.6227741011344,886.6301210927189,6265.46163107338
2017-11-08,2470.481385095937,-72.12602722389732,5246.072692350429
2017-11-09,3711.3450748660434,914.2958272018203,6410.12035084076
2017-11-10,4011.2556653645706,1252.1599816591088,6758.082110092343
2017-11-11,3641.0432797161707,823.4162788828709,6232.194702231211
2017-11-12,3843.0996347888968,1102.929556640751,6642.589538796292
2017-11-13,4063.033925867927,1250.285781505971,6706.831867906787
2017-11-14,3483.7848861964503,660.1827839445878,5955.264313488474
2017-11-15,2612.6443635167043,-207.3686318811139,5480.2819244709735
2017-11-16,3799.9194415048823,1040.761388228924,6551.528871019575
2017-11-17,4048.5506947113445,1122.2567581325163,7140.030784312372
2017-11-18,3630.216855756945,891.0828605506643,6535.0053568809
2017-11-19,3788.090395621871,945.020124508094,6428.3755194559835
2017-11-20,3968.47659683263,1238.1960416549339,6696.850466695672
2017-11-21,3354.910106400558,368.40250411565523,6017.028109247043
2017-11-22,2455.164703208326,-329.82882968358183,5183.618725922166
2017-11-23,3619.903678397719,925.741880377897,6269.439077960916
2017-11-24,3852.2887557855547,958.5150048250861,6657.691133578537
2017-11-25,3424.0781271126853,777.2079794048548,5927.032782675396
2017-11-26,3578.3783473124636,985.2289500556722,6260.41225614127
2017-11-27,3761.282853813852,1097.7722996817788,6475.7530358007
2017-11-28,3155.971213449302,403.08767042024374,6027.848847039298
2017-11-29,2269.724875225347,-366.7041617041948,4996.269226384504
2017-11-30,3452.58679358708,753.664908010623,6034.84860058561
2017-12-01,3706.9827358222587,1071.2824535303314,6595.702324508483
2017-12-02,3303.8346549682233,529.4562987276944,6119.533931730579
2017-12-03,3485.3306020786868,842.3447367636932,6148.952575699365
2017-12-04,3696.583596235245,1028.2038802090615,6267.858701681675
2017-12-05,3119.7531422368565,607.5183985800174,5918.293573493167
2017-12-06,2261.0847004310162,-384.38103860599773,5024.09391755684
2017-12-07,3469.5939492667944,831.9270904294709,6343.748174438494
2017-12-08,3746.713091473277,797.5398479126372,6277.500513424121
2017-12-09,3362.4289966392334,405.49784204160704,5991.031270891659
2017-12-10,3558.0770536294967,786.0298046128113,6254.692861854393
2017-12-11,3778.022553830012,1054.4579811588621,6412.433177943299
2017-12-13,2341.184109732166,-257.1356715005153,4897.550108753409
2017-12-14,3538.8618242897824,762.0571104449714,6375.77071561555
2017-12-15,3798.1171904986377,1092.0136781666179,6563.585640118835
2017-12-16,3388.9634941243385,654.1487567519083,6194.314107193009
2017-12-17,3552.9432741983146,762.1550465396302,6296.087184159345
2017-12-18,3734.8088481321242,935.1270214408094,6242.870133452675
2017-12-19,3116.6590954237827,612.541564338603,5937.98267655576
2017-12-20,2204.987286435467,-475.2365238205042,4928.979740716078
2017-12-21,3349.366435467774,725.9102416998886,6077.0824259477495
2017-12-22,3552.0892372909193,620.3089651450101,6362.138982957318
2017-12-23,3084.2923670881964,183.67922605993496,5930.6831637653995
2017-12-24,3188.7291878567557,539.2051938253398,5983.570185532176
2017-12-25,3311.4230407936084,531.7460322163045,6107.152651336848
2017-12-26,2635.774762923422,-123.7025066507932,5498.2791794308905
2017-12-27,1669.5798941418916,-1147.7720419529721,4286.489713510129
2017-12-28,2763.6827762506996,135.39082525239448,5574.58420345882
2017-12-29,2921.5853569973183,166.19389299692057,5792.564811238646
2017-12-30,2415.541244835609,-94.85931220539948,5268.200454238101
2017-12-31,2489.2998172961434,-156.10416173047093,5196.768901830397
2018-01-01,2589.733290828582,-184.63248041305977,5305.117944098006
2018-01-02,1900.9210834705611,-684.498172753359,4794.67227365447
2018-01-03,931.1475560335011,-1858.0630764153473,3510.8108250941964
2018-01-04,2031.540877530948,-797.226730650502,5055.024552623057
2018-01-05,2205.671275378043,-589.4483883587757,4975.3058046148
2018-01-06,1725.639555217443,-1031.9943667698158,4626.908149742407
2018-01-07,1834.8209133523108,-839.3640749405214,4620.114583885422
2018-01-08,1979.497043423212,-862.0794497388603,4689.817514404422
2018-01-09,1342.9508315177661,-1233.338858443125,4275.206662203228
2018-01-10,432.47955629531066,-2234.4707839945036,3353.9062305691723
2018-01-11,1598.054040885047,-970.9639183175238,4402.9583546679505
2018-01-12,1841.9415939364512,-972.5414663293558,4537.866222421137
2018-01-13,1434.823086069938,-1262.2502023285394,4394.188624703006
2018-01-14,1618.568542528521,-1222.6223294377646,4491.1153824683115
2018-01-15,1837.9035227388765,-862.7483894920443,4769.053156689662
2018-01-16,1274.5397782015716,-1427.3043719580687,3957.621426142781
2018-01-17,434.2252501652413,-2409.659716567554,3285.238518339217
2018-01-18,1665.4399669958075,-1054.0304868502894,4497.117693130943
2018-01-19,1969.0547819074031,-837.8263196958336,4642.215518891947
2018-01-20,1614.4824132084232,-1452.0902681006332,4411.984497813333
2018-01-21,1842.4843186838757,-1033.5592097109557,4732.988127695601
2018-01-22,2096.8648820458575,-494.93529568356143,4956.272681476588
2018-01-23,1558.6256874289188,-1262.476369270532,4451.41629132646
2018-01-24,733.0343234635941,-1904.4728522002856,3542.152722304603
2018-01-25,1968.3337694857564,-847.7661067539319,4680.93875490234
2018-01-26,2265.4089231264315,-379.6608189017849,4833.5441583734955
2018-01-27,1893.9394870766073,-927.0860948759525,4621.926329547003
2018-01-28,2095.2026463793145,-737.3854950856705,4772.529660874385
2018-01-29,2313.757062088405,-352.45267528098253,5124.151580675026
2018-01-30,1731.5811531444874,-1053.0449029009023,4550.37941931821
2018-01-31,855.1204483453128,-1714.6380724071068,3607.3896827540234
2018-02-01,2033.9705382255895,-821.5693758437282,4767.709881482128
2018-02-02,2270.512789512156,-390.0083915798428,5136.016812388195
